Geneid	Chr	Start	End	Strand	Length	AC2R1
Gene_011228	Random_Chr_030	272781	276826	+	4045	804.5
Gene_011229	Random_Chr_030	279019	279632	+	613	13
Gene_011230	Random_Chr_030	280610	280759	+	149	2.5
Gene_011231	Random_Chr_031	280	1508	+	1228	50.28
Gene_011232	Random_Chr_031	1640	2394	+	754	5.2
Gene_011233	Random_Chr_031	5222	6313	-	1091	445.5
Gene_011234	Random_Chr_031	6522	8220	+	1698	21
Gene_011235	Random_Chr_031	8591	10826	+	2235	555
Gene_011236	Random_Chr_031	10991	12499	+	1508	3421
Gene_011237	Random_Chr_031	12501	13103	-	602	72
Gene_011238	Random_Chr_031	13757	14947	+	1190	1869
Gene_011239	Random_Chr_031	15464	16659	+	1195	318
Gene_011240	Random_Chr_031	16828	17424	-	596	12
Gene_011241	Random_Chr_031	17670	19060	+	1390	6
Gene_011242	Random_Chr_031	19266	19972	+	706	4
Gene_011243	Random_Chr_031	19974	21197	+	1223	3.5
Gene_011244	Random_Chr_031	22547	23844	+	1297	1
Gene_011245	Random_Chr_031	24132	26208	+	2076	0
Gene_011246	Random_Chr_031	26631	31148	-	4517	48.67
Gene_011247	Random_Chr_031	31591	32802	+	1211	36
Gene_011248	Random_Chr_031	33014	33736	+	722	4592
Gene_011249	Random_Chr_031	33923	34531	-	608	5
Gene_011250	Random_Chr_031	34908	37443	-	2535	8
Gene_011251	Random_Chr_031	37640	38402	-	762	6058
Gene_011252	Random_Chr_031	38532	44019	-	5487	14
Gene_011253	Random_Chr_031	44154	44225	+	71	0
Gene_011254	Random_Chr_031	46171	46608	+	437	73
Gene_011255	Random_Chr_031	47173	47244	+	71	0
Gene_011256	Random_Chr_031	47327	48848	-	1521	88
Gene_011257	Random_Chr_031	49110	50227	+	1117	665
Gene_011258	Random_Chr_031	50521	50718	+	197	0
Gene_011259	Random_Chr_031	50801	50977	-	176	44
Gene_011260	Random_Chr_031	51907	55732	-	3825	994
Gene_011261	Random_Chr_031	56061	56675	-	614	144
Gene_011262	Random_Chr_031	57332	58928	+	1596	1
Gene_011263	Random_Chr_031	58930	60204	+	1274	343
Gene_011264	Random_Chr_031	60273	61337	-	1064	441
Gene_011265	Random_Chr_031	61846	63620	+	1774	4
Gene_011266	Random_Chr_031	63667	64830	-	1163	1518
Gene_011267	Random_Chr_031	65185	67965	+	2780	1
Gene_011268	Random_Chr_031	68042	69399	+	1357	0
Gene_011269	Random_Chr_031	69446	71818	-	2372	438.5
Gene_011270	Random_Chr_031	72333	74625	+	2292	583
Gene_011271	Random_Chr_031	74667	75254	-	587	23
Gene_011272	Random_Chr_031	76150	76767	-	617	0
Gene_011273	Random_Chr_031	76890	78313	-	1423	14
Gene_011274	Random_Chr_031	78635	79889	+	1254	47
Gene_011275	Random_Chr_031	79994	80939	+	945	0
Gene_011276	Random_Chr_031	81061	82130	-	1069	981
Gene_011277	Random_Chr_031	83058	84452	+	1394	1294
Gene_011278	Random_Chr_031	84454	85250	-	796	878
Gene_011279	Random_Chr_031	85538	86071	-	533	20
Gene_011280	Random_Chr_031	86747	88192	-	1445	466
Gene_011281	Random_Chr_031	88618	89241	-	623	14
Gene_011282	Random_Chr_031	89785	90432	+	647	29
Gene_011283	Random_Chr_031	91368	92648	+	1280	2357.83
Gene_011284	Random_Chr_031	94039	95208	+	1169	4.33
Gene_011285	Random_Chr_031	96489	97775	+	1286	12
Gene_011286	Random_Chr_031	97777	99711	-	1934	191
Gene_011287	Random_Chr_031	99933	101551	-	1618	174
Gene_011288	Random_Chr_031	101553	103027	-	1474	159
Gene_011289	Random_Chr_031	103629	104803	+	1174	1024
Gene_011290	Random_Chr_031	105444	105987	+	543	362
Gene_011291	Random_Chr_031	106054	106992	-	938	3
Gene_011292	Random_Chr_031	108107	111480	+	3373	2297
Gene_011293	Random_Chr_031	111504	113587	-	2083	931
Gene_011294	Random_Chr_031	113781	114875	+	1094	1726
Gene_011295	Random_Chr_031	115540	116995	-	1455	327
Gene_011296	Random_Chr_031	117243	117535	-	292	107
Gene_011297	Random_Chr_031	117537	119402	-	1865	732
Gene_011298	Random_Chr_031	119404	120355	+	951	515
Gene_011299	Random_Chr_031	120553	121312	+	759	2
Gene_011300	Random_Chr_031	121380	123806	-	2426	1898
Gene_011301	Random_Chr_031	124018	125141	+	1123	32
Gene_011302	Random_Chr_031	125307	125958	-	651	187
Gene_011303	Random_Chr_031	127698	128322	+	624	312
Gene_011304	Random_Chr_031	128637	129167	-	530	0
Gene_011305	Random_Chr_031	129966	131153	-	1187	10
Gene_011306	Random_Chr_031	131476	132387	+	911	1237
Gene_011307	Random_Chr_031	132695	133939	+	1244	251
Gene_011308	Random_Chr_031	134112	134420	-	308	271
Gene_011309	Random_Chr_031	134691	136737	+	2046	1891
Gene_011310	Random_Chr_031	136761	139233	+	2472	38
Gene_011311	Random_Chr_031	139312	142018	-	2706	49
Gene_011312	Random_Chr_031	142185	142450	-	265	2305
Gene_011313	Random_Chr_031	142598	143597	-	999	0
Gene_011314	Random_Chr_031	143661	145010	-	1349	11
Gene_011315	Random_Chr_031	145158	145654	+	496	9574
Gene_011316	Random_Chr_031	145700	146397	-	697	703
Gene_011317	Random_Chr_031	146963	148173	+	1210	171
Gene_011318	Random_Chr_031	150162	150861	-	699	473
Gene_011319	Random_Chr_031	151122	152385	+	1263	1232.33
Gene_011320	Random_Chr_031	154945	156202	+	1257	714
Gene_011321	Random_Chr_031	156492	158219	-	1727	658
Gene_011322	Random_Chr_031	158717	160420	+	1703	9
Gene_011323	Random_Chr_031	160496	162628	-	2132	1589
Gene_011324	Random_Chr_031	163658	164138	-	480	344
Gene_011325	Random_Chr_031	164329	165681	-	1352	35
Gene_011326	Random_Chr_031	165956	167233	+	1277	116
Gene_011327	Random_Chr_031	167337	169430	+	2093	31
Gene_011328	Random_Chr_031	172383	173165	+	782	67
Gene_011329	Random_Chr_031	173464	174397	-	933	36
Gene_011330	Random_Chr_031	174612	175622	-	1010	766
Gene_011331	Random_Chr_031	175918	177255	+	1337	7
Gene_011332	Random_Chr_031	177461	178384	+	923	27
Gene_011333	Random_Chr_031	180092	181223	+	1131	156
Gene_011334	Random_Chr_031	181976	183572	-	1596	1496
Gene_011335	Random_Chr_031	183980	186145	+	2165	1855
Gene_011336	Random_Chr_031	186240	186811	-	571	417
Gene_011337	Random_Chr_031	187184	188911	+	1727	1054.5
Gene_011338	Random_Chr_031	189074	190919	+	1845	2660
Gene_011339	Random_Chr_031	191024	192335	-	1311	1055
Gene_011340	Random_Chr_031	192376	194620	-	2244	1701
Gene_011341	Random_Chr_031	194749	195633	-	884	54
Gene_011342	Random_Chr_031	195888	196544	+	656	222
Gene_011343	Random_Chr_031	196840	197706	+	866	340
Gene_011344	Random_Chr_031	199200	200657	+	1457	276
Gene_011345	Random_Chr_031	201379	202182	+	803	50
Gene_011346	Random_Chr_031	202489	203072	-	583	57
Gene_011347	Random_Chr_031	203937	204680	+	743	425
Gene_011348	Random_Chr_031	205143	209952	+	4809	838
Gene_011349	Random_Chr_031	209954	214414	-	4460	54
Gene_011350	Random_Chr_031	214513	215966	+	1453	161
Gene_011351	Random_Chr_031	216117	217079	+	962	136
Gene_011352	Random_Chr_031	217309	218123	+	814	286
Gene_011353	Random_Chr_031	218424	219215	+	791	1207
Gene_011354	Random_Chr_031	219365	219895	+	530	47
Gene_011355	Random_Chr_031	219986	220740	+	754	0
Gene_011356	Random_Chr_031	220972	221688	-	716	707
Gene_011357	Random_Chr_031	221800	222356	-	556	470
Gene_011358	Random_Chr_031	222704	223351	+	647	157346
Gene_011359	Random_Chr_031	223438	225300	-	1862	241
Gene_011360	Random_Chr_031	225485	226128	-	643	343
Gene_011361	Random_Chr_031	226606	227711	+	1105	439
Gene_011362	Random_Chr_031	227754	228350	-	596	1
Gene_011363	Random_Chr_031	228525	229907	+	1382	16
Gene_011364	Random_Chr_031	230260	230412	-	152	4
Gene_011365	Random_Chr_031	231250	231676	+	426	658
Gene_011366	Random_Chr_031	233900	235065	-	1165	13
Gene_011367	Random_Chr_031	235949	240904	-	4955	133.88
Gene_011368	Random_Chr_031	241941	242171	+	230	2
Gene_011369	Random_Chr_031	243863	244130	+	267	0
Gene_011370	Random_Chr_032	752	997	-	245	91
Gene_011371	Random_Chr_032	1687	2938	-	1251	883.67
Gene_011372	Random_Chr_032	4906	5173	+	267	2
Gene_011373	Random_Chr_032	5776	5958	-	182	62.5
Gene_011374	Random_Chr_032	7472	8393	+	921	10.5
Gene_011375	Random_Chr_032	9451	11256	-	1805	126
Gene_011376	Random_Chr_032	12750	13332	+	582	0
Gene_011377	Random_Chr_032	14433	15162	-	729	200.53
Gene_011378	Random_Chr_032	17954	18217	+	263	9
Gene_011379	Random_Chr_032	18640	19269	+	629	1619
Gene_011380	Random_Chr_032	19490	20125	-	635	176
Gene_011381	Random_Chr_032	20244	21029	-	785	2432
Gene_011382	Random_Chr_032	21139	21852	-	713	138
Gene_011383	Random_Chr_032	22173	23918	+	1745	12
Gene_011384	Random_Chr_032	24001	24460	-	459	160
Gene_011385	Random_Chr_032	24687	26340	-	1653	1
Gene_011386	Random_Chr_032	28841	30495	-	1654	4
Gene_011387	Random_Chr_032	30828	31241	-	413	46
Gene_011388	Random_Chr_032	31349	32871	+	1522	395
Gene_011389	Random_Chr_032	32936	33575	-	639	275
Gene_011390	Random_Chr_032	33706	34910	+	1204	26
Gene_011391	Random_Chr_032	35096	38592	+	3496	6
Gene_011392	Random_Chr_032	38695	39840	-	1145	939
Gene_011393	Random_Chr_032	40288	41894	-	1606	1496
Gene_011394	Random_Chr_032	42261	43312	-	1051	1419
Gene_011395	Random_Chr_032	43494	43901	+	407	7
Gene_011396	Random_Chr_032	44242	44838	+	596	1793
Gene_011397	Random_Chr_032	45110	45466	-	356	169
Gene_011398	Random_Chr_032	45629	47020	-	1391	48
Gene_011399	Random_Chr_032	47559	47948	-	389	1767
Gene_011400	Random_Chr_032	48168	49501	-	1333	165
Gene_011401	Random_Chr_032	49828	50070	-	242	678
Gene_011402	Random_Chr_032	50999	52033	-	1034	3
Gene_011403	Random_Chr_032	52652	52852	-	200	1
Gene_011404	Random_Chr_032	54077	56649	-	2572	853
Gene_011405	Random_Chr_032	56744	57085	+	341	52.5
Gene_011406	Random_Chr_032	57149	58006	-	857	35
Gene_011407	Random_Chr_032	61804	62037	+	233	23
Gene_011408	Random_Chr_032	62903	63747	-	844	75
Gene_011409	Random_Chr_032	63836	67871	+	4035	144
Gene_011410	Random_Chr_032	70333	70578	-	245	0
Gene_011411	Random_Chr_032	71779	72667	-	888	24
Gene_011412	Random_Chr_032	74602	76138	+	1536	136
Gene_011413	Random_Chr_032	76278	77830	-	1552	559
Gene_011414	Random_Chr_032	79321	79392	+	71	0
Gene_011415	Random_Chr_032	79740	80374	+	634	1757.5
Gene_011416	Random_Chr_032	80530	81573	+	1043	2378
Gene_011417	Random_Chr_032	82478	83292	+	814	91
Gene_011418	Random_Chr_032	83356	84844	-	1488	3
Gene_011419	Random_Chr_032	85054	85145	+	91	2
Gene_011420	Random_Chr_032	85320	86171	-	851	129
Gene_011421	Random_Chr_032	86173	87116	-	943	10
Gene_011422	Random_Chr_032	87547	88326	-	779	43
Gene_011423	Random_Chr_032	89437	90416	+	979	1704
Gene_011424	Random_Chr_032	90641	92733	+	2092	1001
Gene_011425	Random_Chr_032	93151	93636	+	485	0
Gene_011426	Random_Chr_032	94605	96193	-	1588	386
Gene_011427	Random_Chr_032	96357	99482	-	3125	2322
Gene_011428	Random_Chr_032	99844	100569	+	725	698
Gene_011429	Random_Chr_032	100685	102187	-	1502	1256
Gene_011430	Random_Chr_032	102400	103032	-	632	1613
Gene_011431	Random_Chr_032	105240	107130	-	1890	6
Gene_011432	Random_Chr_032	107544	108179	-	635	73
Gene_011433	Random_Chr_032	108374	110792	-	2418	498
Gene_011434	Random_Chr_032	111032	111742	-	710	28
Gene_011435	Random_Chr_032	112288	113511	-	1223	4
Gene_011436	Random_Chr_032	114175	118544	-	4369	235
Gene_011437	Random_Chr_032	118897	119684	+	787	490
Gene_011438	Random_Chr_032	120298	123045	-	2747	3321
Gene_011439	Random_Chr_032	123490	125873	-	2383	34
Gene_011440	Random_Chr_032	126493	127539	-	1046	2
Gene_011441	Random_Chr_032	128023	128496	-	473	0
Gene_011442	Random_Chr_032	129655	132372	-	2717	482.5
Gene_011443	Random_Chr_032	133004	133894	+	890	0
Gene_011444	Random_Chr_032	134104	136344	+	2240	851
Gene_011445	Random_Chr_032	136346	137449	+	1103	17732
Gene_011446	Random_Chr_032	137451	138295	-	844	528
Gene_011447	Random_Chr_032	138781	139199	+	418	27.5
Gene_011448	Random_Chr_032	139201	139643	-	442	276
Gene_011449	Random_Chr_032	139994	140794	-	800	2
Gene_011450	Random_Chr_032	141462	153085	+	11623	53.5
Gene_011451	Random_Chr_032	153336	156832	+	3496	3
Gene_011452	Random_Chr_032	162872	164131	+	1259	11
Gene_011453	Random_Chr_032	164273	165727	+	1454	15
Gene_011454	Random_Chr_032	165814	167284	+	1470	111.68
Gene_011455	Random_Chr_032	167722	170664	+	2942	3082.25
Gene_011456	Random_Chr_032	170877	173489	+	2612	0
Gene_011457	Random_Chr_032	177811	178056	+	245	0
Gene_011458	Random_Chr_032	180153	180377	-	224	9
Gene_011459	Random_Chr_032	182657	184379	+	1722	184.83
Gene_011460	Random_Chr_032	187580	188185	+	605	0
Gene_011461	Random_Chr_032	188411	189127	-	716	0
Gene_011462	Random_Chr_032	190748	193016	+	2268	174.75
Gene_011463	Random_Chr_032	193778	195737	-	1959	11.08
Gene_011464	Random_Chr_032	199251	200343	-	1092	399.25
Gene_011465	Random_Chr_032	202108	203268	-	1160	1
Gene_011466	Random_Chr_032	207138	207851	+	713	0
Gene_011467	Random_Chr_032	208715	210439	+	1724	81.78
Gene_011468	Random_Chr_032	212135	214462	-	2327	2
Gene_011469	Random_Chr_033	1	108	-	107	214
Gene_011470	Random_Chr_033	447	857	+	410	824.17
Gene_011471	Random_Chr_033	1404	2985	+	1581	58
Gene_011472	Random_Chr_033	3201	4918	+	1717	711
Gene_011473	Random_Chr_033	5456	6523	+	1067	245
Gene_011474	Random_Chr_033	7018	7438	+	420	36
Gene_011475	Random_Chr_033	7662	9003	-	1341	2293
Gene_011476	Random_Chr_033	9536	10713	+	1177	2598
Gene_011477	Random_Chr_033	10775	12243	-	1468	11
Gene_011478	Random_Chr_033	13420	14113	+	693	2040
Gene_011479	Random_Chr_033	14364	16562	+	2198	5801
Gene_011480	Random_Chr_033	16666	17379	-	713	2
Gene_011481	Random_Chr_033	18120	20471	-	2351	181
Gene_011482	Random_Chr_033	21230	21811	-	581	1
Gene_011483	Random_Chr_033	22087	25148	+	3061	160
Gene_011484	Random_Chr_033	25363	27363	+	2000	689
Gene_011485	Random_Chr_033	27645	29474	+	1829	1
Gene_011486	Random_Chr_033	29521	30879	-	1358	598
Gene_011487	Random_Chr_033	31230	32429	-	1199	61
Gene_011488	Random_Chr_033	32793	33986	-	1193	118
Gene_011489	Random_Chr_033	34303	35826	+	1523	46
Gene_011490	Random_Chr_033	36299	37760	+	1461	557
Gene_011491	Random_Chr_033	38149	38851	+	702	511
Gene_011492	Random_Chr_033	39012	42552	+	3540	4884
Gene_011493	Random_Chr_033	42572	43622	-	1050	718
Gene_011494	Random_Chr_033	43624	43927	-	303	62
Gene_011495	Random_Chr_033	44115	44513	+	398	386
Gene_011496	Random_Chr_033	44589	46032	-	1443	674
Gene_011497	Random_Chr_033	47650	51496	+	3846	866
Gene_011498	Random_Chr_033	51871	55123	+	3252	1245
Gene_011499	Random_Chr_033	55283	56149	-	866	378
Gene_011500	Random_Chr_033	56935	57342	+	407	184
Gene_011501	Random_Chr_033	58027	58581	-	554	417
Gene_011502	Random_Chr_033	58845	60333	+	1488	1431
Gene_011503	Random_Chr_033	61050	62497	-	1447	26
Gene_011504	Random_Chr_033	63198	64467	+	1269	20
Gene_011505	Random_Chr_033	64795	66326	+	1531	280
Gene_011506	Random_Chr_033	66589	67726	-	1137	371
Gene_011507	Random_Chr_033	67827	69426	-	1599	449
Gene_011508	Random_Chr_033	69812	72196	+	2384	391
Gene_011509	Random_Chr_033	72340	72645	-	305	9
Gene_011510	Random_Chr_033	72703	74018	-	1315	29
Gene_011511	Random_Chr_033	74471	75651	+	1180	56
Gene_011512	Random_Chr_033	76856	76928	+	72	0
Gene_011513	Random_Chr_033	77794	78653	-	859	10
Gene_011514	Random_Chr_033	78655	79565	-	910	450
Gene_011515	Random_Chr_033	80250	80450	+	200	169
Gene_011516	Random_Chr_033	80930	82887	+	1957	214
Gene_011517	Random_Chr_033	82889	84252	-	1363	580
Gene_011518	Random_Chr_033	84330	84711	+	381	0
Gene_011519	Random_Chr_033	84715	85632	-	917	523
Gene_011520	Random_Chr_033	85909	86331	+	422	281
Gene_011521	Random_Chr_033	86385	87123	-	738	100
Gene_011522	Random_Chr_033	87574	88032	-	458	646
Gene_011523	Random_Chr_033	88875	92555	+	3680	2563
Gene_011524	Random_Chr_033	92557	93789	-	1232	1818
Gene_011525	Random_Chr_033	93918	94472	-	554	588
Gene_011526	Random_Chr_033	95311	96902	-	1591	8164
Gene_011527	Random_Chr_033	97120	97455	-	335	352
Gene_011528	Random_Chr_033	97761	98225	+	464	436
Gene_011529	Random_Chr_033	98343	98879	+	536	69
Gene_011530	Random_Chr_033	99645	100808	+	1163	686
Gene_011531	Random_Chr_033	100810	102798	-	1988	6024
Gene_011532	Random_Chr_033	102834	103566	+	732	1419
Gene_011533	Random_Chr_033	103716	104304	-	588	611
Gene_011534	Random_Chr_033	104490	105172	-	682	221
Gene_011535	Random_Chr_033	105515	107603	+	2088	114
Gene_011536	Random_Chr_033	108257	108733	-	476	0
Gene_011537	Random_Chr_033	108805	109809	-	1004	342
Gene_011538	Random_Chr_033	109877	113145	+	3268	8155
Gene_011539	Random_Chr_033	113157	114882	-	1725	4116
Gene_011540	Random_Chr_033	115002	116751	+	1749	1944
Gene_011541	Random_Chr_033	116894	117804	+	910	963
Gene_011542	Random_Chr_033	117990	119531	+	1541	479
Gene_011543	Random_Chr_033	119792	121476	+	1684	925
Gene_011544	Random_Chr_033	122361	122695	-	334	15
Gene_011545	Random_Chr_033	124957	125170	-	213	178
Gene_011546	Random_Chr_033	126780	128759	+	1979	567.5
Gene_011547	Random_Chr_033	129615	130143	+	528	3
Gene_011548	Random_Chr_033	130897	131291	+	394	228.17
Gene_011549	Random_Chr_033	131293	132499	+	1206	1328
Gene_011550	Random_Chr_033	133275	134462	+	1187	395
Gene_011551	Random_Chr_033	134991	135320	+	329	1
Gene_011552	Random_Chr_033	135438	136251	+	813	1
Gene_011553	Random_Chr_033	136403	137999	-	1596	68
Gene_011554	Random_Chr_033	138393	139745	+	1352	123
Gene_011555	Random_Chr_033	139909	141259	+	1350	73
Gene_011556	Random_Chr_033	141347	142320	+	973	0
Gene_011557	Random_Chr_033	142801	144273	+	1472	3426
Gene_011558	Random_Chr_033	144456	146699	+	2243	726
Gene_011559	Random_Chr_033	146972	147910	-	938	462
Gene_011560	Random_Chr_033	148930	149280	+	350	0
Gene_011561	Random_Chr_033	149444	149761	-	317	9
Gene_011562	Random_Chr_033	150484	152196	+	1712	47
Gene_011563	Random_Chr_033	152316	155261	-	2945	1104
Gene_011564	Random_Chr_033	155953	157828	+	1875	7
Gene_011565	Random_Chr_033	158389	160047	-	1658	7
Gene_011566	Random_Chr_033	160433	160503	-	70	0
Gene_011567	Random_Chr_033	160517	161637	+	1120	0
Gene_011568	Random_Chr_033	162681	164660	-	1979	246.5
Gene_011569	Random_Chr_033	166217	167597	+	1380	456
Gene_011570	Random_Chr_033	167599	168143	-	544	1709
Gene_011571	Random_Chr_033	168388	169736	-	1348	203
Gene_011572	Random_Chr_033	170049	174269	+	4220	2483
Gene_011573	Random_Chr_033	174551	175433	+	882	204
Gene_011574	Random_Chr_033	175467	177191	-	1724	154
Gene_011575	Random_Chr_033	178072	183670	+	5598	242
Gene_011576	Random_Chr_033	183897	187932	-	4035	34
Gene_011577	Random_Chr_033	188694	189452	+	758	905.5
Gene_011578	Random_Chr_033	189593	192275	-	2682	314
Gene_011579	Random_Chr_033	192881	194628	+	1747	2056
Gene_011580	Random_Chr_033	194973	196018	-	1045	284
Gene_011581	Random_Chr_033	196260	197762	-	1502	2170.5
Gene_011582	Random_Chr_033	198761	201641	+	2880	1
Gene_011583	Random_Chr_033	201732	203593	+	1861	1
Gene_011584	Random_Chr_033	204386	206377	+	1991	729
Gene_011585	Random_Chr_033	206992	207478	+	486	65
Gene_011586	Random_Chr_033	209037	209601	-	564	6.67
Gene_011587	Random_Chr_034	416	487	+	71	0
Gene_011588	Random_Chr_034	2582	3874	-	1292	3.83
Gene_011589	Random_Chr_034	4943	5167	-	224	3
Gene_011590	Random_Chr_034	7670	8602	+	932	9.25
Gene_011591	Random_Chr_034	9679	11394	+	1715	3.67
Gene_011592	Random_Chr_034	14541	15276	+	735	54.33
Gene_011593	Random_Chr_034	15757	16662	-	905	944
Gene_011594	Random_Chr_034	18946	19532	-	586	0
Gene_011595	Random_Chr_034	20139	21143	+	1004	11.5
Gene_011596	Random_Chr_034	28132	30470	+	2338	1.08
Gene_011597	Random_Chr_034	32092	32799	+	707	0.5
Gene_011598	Random_Chr_034	36586	39268	-	2682	49
Gene_011599	Random_Chr_034	39526	41775	+	2249	130
Gene_011600	Random_Chr_034	41874	42221	-	347	84
Gene_011601	Random_Chr_034	42798	46013	+	3215	3974
Gene_011602	Random_Chr_034	46015	48158	+	2143	3243
Gene_011603	Random_Chr_034	48160	48382	+	222	500
Gene_011604	Random_Chr_034	48584	49290	-	706	1032
Gene_011605	Random_Chr_034	49776	51005	+	1229	33
Gene_011606	Random_Chr_034	51196	52674	+	1478	430
Gene_011607	Random_Chr_034	52686	54636	-	1950	6
Gene_011608	Random_Chr_034	54985	60343	-	5358	160
Gene_011609	Random_Chr_034	60481	62234	-	1753	2506
Gene_011610	Random_Chr_034	62612	62932	+	320	39
Gene_011611	Random_Chr_034	63250	63579	+	329	85
Gene_011612	Random_Chr_034	64066	65809	+	1743	31
Gene_011613	Random_Chr_034	65811	67140	-	1329	678
Gene_011614	Random_Chr_034	67513	68760	-	1247	8
Gene_011615	Random_Chr_034	69154	70727	-	1573	33
Gene_011616	Random_Chr_034	71434	72672	-	1238	56
Gene_011617	Random_Chr_034	73665	74960	+	1295	0
Gene_011618	Random_Chr_034	75414	76721	+	1307	8
Gene_011619	Random_Chr_034	76851	78604	+	1753	1007
Gene_011620	Random_Chr_034	78699	80083	-	1384	632
